"business_status";"lat";"lng";"icon";"name";"place_id";"price_level";"photo_reference";"rating";"place_types";"user_ratings_total";"address"
"OPERATIONAL";18.1552366;-67.1426314;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Mi Casa";"ChIJS1nAb9-yAowRBYsYFujt74I";0.0;"ATtYBwKOSEgwzcuFAdpBL5dANDI3g4AbVcaFFPpfCFt9AX5X8SgB5j4B9QHSWS35f9cF5em44G1yCo_bukd8xSaMIOBhQEggC7o0uofxujfIXQ9okRJ56W6liAVcIovjjn5kVwpuiYD1C1XmQtuJ0dgADQG9Zc7bM9OCBIvzoKxa4S5PxBQd";3.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";11;"Mall,, 975 Avda Hostos, Mayagüez"
"OPERATIONAL";18.155103;-67.140804;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Church's Chicken";"ChIJZ1VtUN6yAowRkhUhMsLDj70";1.0;"ATtYBwILNamo--SjOIUabLEnZRzOyJMmRB2JTFP2TFRRoq6aw41QVS-hqOPIm2FgnLUHuiAwNg08ABdZGKk47KZt8HzZ6DR8e0RLECNkrG2S_D1yUz-pQ9hHAlzkxGxYRxmFB7lLZNTbG80GbYi9YkjxdcxZJwnfuhUOlYA-4PMWr2EFGxlw";3.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";14;"2 Km 149.2 Mayaguez Mall Shopping Center Ward, Carretera Río Hondo, Mayaguez"
"OPERATIONAL";18.1548167;-67.1409424;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Casa Mofongo Xpress Mayagüez Mall";"ChIJHTTckCCzAowRsKA5mBsdgRY";0.0;"ATtYBwJ0FEkbcWSAH7rktPsOVCNYMrRNIPhU78qHQfNbQ74LpXghtf3wOpea4wDYXriZaiWUOOSGERlzyCpMaKhOwQHiNC_BCNQWiQuxX8fnH7ijirnW0miGIG2ROf-Ww9NVDadrhxIkk-VStKOOWPOASPmzKasSCq8Il6tbnUw7b0erZx61";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";419;"2765 Avenida Eugenio María de Hostos, Mayagüez"
"OPERATIONAL";18.1544707;-67.1434764;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King";"ChIJG1VTPt-yAowRZ64IjTP4lxE";1.0;"ATtYBwLakgHzsZaKo6d1BIXYOl6BWM9a0rspxH_U38_8iA_qVNYXcwQQLDk9uQiEt1BzBh6UhQmwd8C7IqOSScAP0_8b3h7egGHELwvViZlCFLRjHnseClU2MdcuzSMxsYx7Hm8InCV7UCAl91vooQkdkmbXpvKpvMGgQhbf1Uxu6QYEtL5E";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";118;"Mayaguez Mall Shopping Center, Carretera #2 Km. 159.4, Hormigueros"
"OPERATIONAL";18.154017;-67.14201299999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Pollo Tropical";"ChIJTwWoWd-yAowR9W9n1hlds_E";1.0;"ATtYBwJXS5TiT9qAqVzVBWIQojAQ1HZVkFElUHy5SN_UiLNILXS4XFbKtQGT0RzTeAbmqkVXFCZEZwvmUSFtG177fY2y-xfO1Ux1oqDPk1TeKEPpXV4lTlaOSTfmS_HFzBPFIvNaTtB9HCx0uHr9vvYlP9qbwhlwuhFjwQaN1rii0k2e8_ro";4.3;"['restaurant', 'food', 'point_of_interest', 'establishment']";565;"Mayaguez Mall # Bo Sabaneta, Calle II De Agosto, Mayagüez"
"OPERATIONAL";18.2440188;-67.16228;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Papa John’s";"ChIJZ5TenZOxAowRVO41qW3aY9U";1.0;"ATtYBwJBLv9iyJntMUNYJF1LFKrhoZDcRW4jkVNM6xpdM19hk7LLb8plgPx6Cm3ryY4IWkC4EmBeeSSoae4x5FGfVbT8YlpItO8eKMF_K-uzaa_Jb1dnylTiy5wkXiuWiY3SRS1nD43NJNxv09VBV20mVKAY8IhQYLH39LINTR-a-CRhGPWs";4.4;"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']";502;"142 Puerto Rico 2, Mayagüez"
"OPERATIONAL";18.153266;-67.150396;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"La Parada Valle Hermoso";"ChIJieGhntuyAowRcm7is9OlmXA";1.0;"ATtYBwInwJDE0PZttgtCr6p438222jMCye2cg-CeCgx11HDXQ5ZaJ-UbSWGM7BRIBwbYMUl0lCLWPeEep7PzOwDrLa0RMBhF6fe0S1hP7njS9Qd8CCyr7wniprEBRV-m19Om2qqEtG2Ki3ErN1y52ik3V5mL0y_8spQH9oMDb94CEQcjugSG";4.2;"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']";74;"Carr 114 km 2.4 Int Carr 343, Valle Hermoso Sur, Hormigueros"
"OPERATIONAL";18.15949;-67.1778788;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Rock N Go";"ChIJoRGPCqtNHYwRIyGrleuza6c";2.0;"ATtYBwJ3OXG6FzaWP_l2xMfwZxEAwV9EpISahf_u0Dc-YEA9GXxL8G7jukAsuCe15cgov61oTyLQhsy0DH7z0J2EwBj8HGBkHVj7YKV9lsI_7CDILwgqrWzi8VrrHgSODQA9muzTxm-AoXaqPOfiycZi7IMCGmWnwp1Iwt1kcrZrZ-rY7rDT";4.6;"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']";558;"PR102 Km. 8.6, Bulevar Guanajibo"
"OPERATIONAL";18.1473452;-67.1764701;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"República De Sorongo";"ChIJJcwfM46yAowRyz7IWFltKvI";1.0;"ATtYBwLEs2yV8ACgXHUYZTwEXDieoW8KkBIp8hOxteTaYQNXXwgtpSFR68w8iPmgkcJXcXy0Yt2wLc1ntlXdqNzkVlwsYAEJNFliIuooqxwrRItMAlnJEvM6wvr1enGDazrA293qqOIUMcZ79ni6iTpCrbsptgxGL3fbtM_105yyYrNTSS1N";4.7;"['restaurant', 'museum', 'bar', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']";124;"Puerto Rico 102, Cabo Rojo"
"OPERATIONAL";18.1536382;-67.1422419;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Chili's Mayagüez";"ChIJD3bnU9-yAowRwQzhNXHUu-s";2.0;"ATtYBwKTnzOtAuLkHtGKF55TXPyNIGRFAdofDbFuvwldbnA9ePB4u5zDekNuGzXT2woH7sE9Aj84Gk-2C99sZY6SOCVQNYOi2DzDrZX-QkuV08CMM2FUi2Tnc1Aq1E1RnXAcw4qET-i_fsWNjkigkiqS-La6lL59b9v_eFsxe_gKSKMOBpE_";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";1607;"975 Avenida Hostos, Mayagüez"
"OPERATIONAL";18.2134546;-67.14892329999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"McDonald's";"ChIJ1V5rlzGyAowRVXaueAnzDmQ";1.0;"ATtYBwJuUYtuY152lgAbmk_dt1NkMHLDOQ0M7Xx8SgiSrLSo7y2LgA12LdbcM9eylPgVpkPb8Y9q3vLD8niO_D4vvWICmCNr2VqrHz4bFcnHB2xfUN0ebc2FZYehh4AeQHdqZOJzMb91SAHNOHHL_swL15uZi5pIgaDaH7B7pUo2cAGCVs6v";4.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";942;"Avenida Eugenio María de Hostos, Mayagüez"
"OPERATIONAL";18.1533142;-67.1410554;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Romano's Macaroni Grill Mayagüez";"ChIJa0ZlrSCzAowRPKfQrq3AARU";2.0;"ATtYBwL85sjp2ALoGvg8hCM-fVPIcaeekmlXNYpIVKarE5926pUIcRfZgLvW9c8Ix1QTssthboUEfxsyjmbH7oDlldnb9MTJzukSvXjqyIc_ubel4w4gt_WcEQPlHyUP4sganeUPIS3-9Akitn2N5nEcCDTa7yf6WnLw5I1bzpDCCOaw84jc";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";1073;"Mayagüez Mall, Hostos Avenue, 975, Mayagüez"
"OPERATIONAL";18.2439244;-67.1617488;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Meson Sandwiches (Western Plaza)";"ChIJBzQdkZOxAowRQvObdqA7YGg";1.0;"ATtYBwLocih1HiYIfmLSaDqg_DQePr0VrYOvlA0lTX7cupgDOgAVuN88YZSmdKCZ2NoNRWSgmRIEVMwtR6FUEC0DWKNCZlmSgJyTBxo8-OBX3vZTmFCQ4LGfHNqPrxr1z_i-aP4aOc_7uJa02TmjNnM-_8i1meWRn8g4Y_oqFMO8cfmhwaZ2";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";524;"Puerto Rico 2"
"OPERATIONAL";18.2672556;-66.71042609999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"DND SEA";"ChIJA04p5_jZAowRWrUmGEzpvww";0.0;"ATtYBwIg9da1e9vXIfwpjlk8fc_aFyTN5GwWhWjIj9nYt0FyuATv_Xw6GIkK67JOaYccCzfofGcAqfShbE6H0LpeBJ98rUF7xW93fyo5OEE2FV7D4_j_uOIetBze09vM_nNl2iHY1X9Gl8lqFhjBcBdfh7SbCE7XyO2wdALn9Cr8hFs5YGz4";4.8;"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']";8;"P. O. Box 811, Utuado"
"OPERATIONAL";18.2677551;-66.710428;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"La Casita Criolla";"ChIJfenp5PjZAowRBwGiQNbOv04";0.0;"ATtYBwJ1Ft2XFLpUhVdTF77aKNomsf9Pwj16bPN47c4KW_NP2h4FnyOL_pNIJpjP2VPj_zLm_2aoqFuHNtusyayvDqVfS0Mw-Z-eIw4ZQ3Yq7vrOjBM4cFMMVTArDefkn5yuZKNAECdwiBdsDdf4agvF6reWsusSNutfiNMjEtI-vzpJoDTA";4.3;"['restaurant', 'food', 'point_of_interest', 'establishment']";18;"Puerto Rico 123, Utuado"
"OPERATIONAL";18.2680111;-66.7105787;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJDTXZ-vjZAowRIWkLkWxIxdc";1.0;"ATtYBwLoqW_O7iLWNh_HAvCGzKCwWpNvL3R5za3hoN82GzYH6U6F1r1cXq3CNnfn__bgKY2rhiXbwhVWZX1ia99KlxE6m741d_9x1Z7NPHGWa7Bem9RzsVYDeIz9r3JmQvum7elBPpsTDnBtitER06zwJW9ZhvZjkdTbuKgyTEmC5GXe50xl";4.4;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";150;"Carretera #123 Km.54.5 Barrio"
"OPERATIONAL";18.2681733;-66.7107399;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"China Star";"ChIJWYzs-vjZAowRvm2qCS2NA-E";0.0;"ATtYBwJgYFFzaErriWBVxU2On8iTrEdaV5ee8-tOpdXyAiPaSYHzkTeuMhMJpQXohtfcgJ_atHhjrZLwVCamiKJlOV0VsOkzP6VGBhLAYasyN6OA9X4oPtLu0l3PWArJGI9EsST9IIxZhP78039gB92sX53tRWOgnQjwwkG71EMEBnMdPVBy";5.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";3;"Utuado"
"OPERATIONAL";18.2532232;-66.6685967;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Paisaje Escondido 2";"ChIJL-zQS37XAowRU07nv05QAuQ";0.0;"ATtYBwKSk7qgyfRm5mYTI0PHvHLzo-F44c1MEgaE6JpFzsfqn4e7WmkrE4aFQEkrM00TQKufD1rkp-pQCnKeHO6K4ZBLqgCf-m-g6uJGe9iscSslucURsJqAp71ZrkZ99ThTFkHovkybzeZCNhhp1ltWidSl8KX-um1wQyWO9TYyNFLPGtud";4.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";26;"Utuado"
"OPERATIONAL";18.2655095;-66.70045189999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"ivola.net";"ChIJx_JjPhnZAowRZyWidu-MDQE";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"Kilómetro 64.2, Utuado"
"OPERATIONAL";18.2655095;-66.70045189999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Doña paleta";"ChIJSQUPdmzZAowR-3cs5l_XNVI";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;""
"OPERATIONAL";18.2655095;-66.70045189999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Fogata Campesina";"ChIJ7WEqseTZAowRWH9fgBOp_wY";0.0;"ATtYBwJfOYFiKNKaVG6xPLcBltOPNGOmnrVWF_AlH4on5ubqBEmmpTXVqoTNecfV9ZDbnn1Nx4myu-G-bx1FRz0LHbUWlRMScn5BqoYee659R16tI3DqMPPw7ed0BKLqvMRS-IgRoxNTC7fBmATy5ecswmB2R5lcsWGdGt0ZTklcJ5DT1HT9";3.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";4;"Utuado"
"OPERATIONAL";18.2657078;-66.7004489;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Mexican Delicious";"ChIJf1KYvyPZAowRB-lJTzywlWU";0.0;"ATtYBwIrlDi8N0GFVP7rkS7oYipz7kd8-BoVvA3kuM3IyHKMUcRhgT--Cy25k9Xj867KwJdzOIpqRKIdJrkOpA_oYNrl-GLs0fXvHorGpSXZiOh1P_BMMK-n0A9ksZgy7zloR0OA-FOmGebpYeEGObRsZsBqTktF7BCSffNl5tHI6AR18m7S";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"24 Calle Doutor Cueto, Utuado"
"OPERATIONAL";18.2656466;-66.7001271;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Restaurante Las Tortugas";"ChIJTeX3oaXZAowRYqN54oa9yLU";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"Utuado"
"OPERATIONAL";18.265894;-66.6991611;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Frappe Otoao";"ChIJXT6B6-TZAowRYMWXiCZUE1E";0.0;"ATtYBwKDkp2ywsCcIsbn8nRIix43jVF8vHCapDDxOfqspNuUfCBreQhyCHFc0Soi2ywl3VbfMVaKRexHqlzWHzOkrzoCdo3JbPv0-V_uW6poxVr7KuTVwYViTamMLdsqHjXaQddAtzH9CPZDN9pan60CtjG6QpqMDHEPjQ-lwN-eUNtIXj89";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";76;"9 Calle Doutor Cueto, Utuado"
"OPERATIONAL";18.2641973;-66.699471;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"REBL Brewery";"ChIJazULVHbZAowRzoTmX1X-uIE";0.0;"";5.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";2;"29 Calle Sampson, Utuado"
"OPERATIONAL";18.2660929;-66.69867020000001;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Church’s Chicken";"ChIJn3eCCJXZAowRxXjNgKCoSZY";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"15 Calle Santana Montalvo, Utuado"
"OPERATIONAL";18.2658367;-66.6985533;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Andares Bistro Cafe & Pub";"ChIJnUmu8-TZAowRN2zMMvDHAtI";0.0;"ATtYBwLeD5-tTvHT-0e_6DknBJyGrqjs5ZoACUL48qmPPEnF-_0tKrf9blJuR-6frl1RPcU1RLvDDuskZsP7yhBPoWB8VZ7fLYRlZUl2bxYFM4vZSw656rsSzEqVJ7JujEjDeZpONjoxNXeVP69G0WjHsIXd_nXausERFitdHMvusJgHdVKo";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";130;"Calle Doutor Cueto, Utuado"
"OPERATIONAL";18.26644;-66.6981878;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King";"ChIJi4D6JOrZAowReVJgPeb97z8";1.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"15 Calle Santana Montalvo, Utuado"
"OPERATIONAL";18.2674215;-66.6985621;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Tamos_BienPR (Club Herbalife)";"ChIJ9agNST3ZAowR06Qf8pOcPeY";0.0;"ATtYBwLFQ1F1WlKXrj9_q_5B8G8Fj7plkWbVJZFN-y3JCWFKDZ4AbZmUyTYxkiPB7Mq3IfBM9wA2poiitImT8U9WX_5nXxUX-RtKypbhHhoi2vFFSEXQZP3yfdbBUVbR6wj4So2ZvCSGnJIzYabCmcdhMDewLKqQAg7J9imnkGP4KMOlFJ47";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"328 Avenida Fernando Luis García, Utuado"
"OPERATIONAL";18.2658688;-66.7035796;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Sabor de Vargas Rest.";"ChIJAVO8R6jQAowRrlu7aFsiN94";0.0;"ATtYBwJbYzrdhaQ-5-hdshhF6T49Bibpfgh6sOxtlsX4wzsbjw3Cr6fu4QHsM1s21SVcpgCbN8wuGE6tJ9N_1LRbL66zKh6xJfUkjL4shCE8rfygvockfJNQmSvWYBBQk1-YAilqSkDijxOfc_xaxQ9kkC7ep9hMTxy6yMc8BbtUnutyNvMH";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";37;"90 Calle Doutor Cueto, Utuado"
"OPERATIONAL";18.2687649;-66.7013858;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Da Java's Pizza Express";"ChIJS6EsyPrZAowR-S66905ScLI";0.0;"";0.0;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";0;"Utuado"
"OPERATIONAL";18.266288;-66.70408309999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King";"ChIJnQ9xn_vZAowRM5vpXIcZCdY";1.0;"ATtYBwJbijmzETF6PM4UreCmh8_xIUFcI5x2Nf_wv-MOH6BExz51cJxPv2Ec2b2IuGn7Z-In5_shk40-1idMLDlnK0SIVJpC153LpvUcMt28noxw_GYlyoxqC_-z5XsoLKHDSaEaLueQYkfwdslfS1cnptz5V7P8fQjb7KAmlkYTVfdeE7Mh";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";208;"Carretera Estatal # 111 - R, Utuado"
"OPERATIONAL";18.2689651;-66.7017954;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Pollos Guillos";"ChIJY1C0mcDZAowR97m32LdLTiw";0.0;"ATtYBwII_tLkAto-xu_saweJIDrMYsLg4Qqp_CK9wKh1Nx0gVd2dlq8326WeM0U7N-o-SnEN7gQssmGJibolcWgHmlD1z3O2keByknqgJj_8LUL7rBPKztjICw38S9B4-xEVPlqaiXTF2zMUlgFkYhjIva4Qlygvtht9PRs-YaOhZ424U0OC";5.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";2;"Utuado"
"OPERATIONAL";18.268952;-66.7020556;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Mister Tacos";"ChIJQzrHuPrZAowRnZmN81BAg0A";0.0;"ATtYBwKz4kramE3WlhVyRQRmhBWORKIPFjkHSkNZqdXyP42CDkznL9tVZ5XiHVxyw0szbUymFsvSsxKB2B2vZkJbZ7jWeY7KY5IcuhkZCWBFegSwA-6sj6i6r8No5-cBs-XY3nTjGDwfneukC_kOW6oWznQP4dtyNMlYflFumN_OWYOVXc-5";5.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";1;"HC 05 Box 27504, US, Utuado"
"OPERATIONAL";18.2689754;-66.7020407;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Dlicias BBQ";"ChIJAfHCuPrZAowRJz3BJ3GZXXQ";0.0;"ATtYBwLBUc_CU3o9AbzaHBDC3VRFEWFTWXWbKXk0LjHmfSDUSTLMm7JCNCjZJwg1oRmZipUEe5ViF2GGeGJd02iI0cQCehonS9HcEiCKk5h5lv5zsmjrDTu3gYGgWehM2giyuWq-ok-HpD4o1FlR7TWfd_IIsW2_joBiNqA_DiyipIUs8JTt";4.8;"['restaurant', 'food', 'point_of_interest', 'establishment']";5;"HC 05 Box 27504, Utuado"
"OPERATIONAL";18.2663386;-66.704713;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Pastelillos artesanales";"ChIJiwda-Q3ZAowRgMBsaYD3M9o";0.0;"ATtYBwKou5zJktaJEzG8Gq4GoGByQL8ZDq22FZzTybbdXMtdyhCxdPRUqm43C0-SI-2PsQPepChmmIwDHSWKsRJCYvzUYJ9QwZhk40zHf1kP4L5H7MpbzB6YVkVQAMwu-LPtCJi08Hb1ni8W5sBBDdQVudnLIfaoKZZxtUYNNpx5-B3iARxr";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"103 Calle Doutor Cueto, Utuado"
"OPERATIONAL";18.2680558;-66.6966365;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"LaParada";"ChIJPcQVfxHZAowR12PqCN6vvAM";0.0;"ATtYBwKLSR0TqjqHlk5vpy_PQJfn4IAtCJ1e95RoElBJhu9-LnhFNoeCxu5F0LBl4SVxRjuDi1oOfsaSFD0e4zycxJvSJZ9eI4WEZXQemCpNMPermP5iWApPfnK-TGmpnO7xFZ0Zc9Rf-iFX-wncbx2XVFPiSufzZBdn3gWsoG5MVngjOPlj";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";25;"Utuado"
"OPERATIONAL";18.2681479;-66.6963071;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Nina's Cafe";"ChIJR0966uXZAowRUaF-7TBp81U";0.0;"ATtYBwJ6CVY-dXJurxejeLESIs27tcqJLqfpPjNTKfPs_eHnh7I8z01RdFvoiA0aEDhAkY_jIc3eQrIuDUI0xLhbqv0z7c_Y-fYvJuWaDjvfa4RNgvo9NaTZTdMDFbjuB12s7gD0k-yPEAZd9aYukc75vv4s8Cdl4yUDknNg28EmvaZIyI6i";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";15;"-24 Puerto Rico, 16 Calle Sabana Grande, Utuado"
"OPERATIONAL";18.2629709;-66.69592469999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"La Cabra de Orly";"ChIJZY8iYJ7ZAowRZaB9xNKti8s";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"28 Avenida Esteves, Utuado"
"OPERATIONAL";18.2685706;-66.7054422;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"KFC";"ChIJv3GZ7wDZAowRKutt4nXNbms";1.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"Avenida Mayor Fernando L. Ribas Dominicci, Utuado"
"OPERATIONAL";18.2684828;-66.7055817;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King";"ChIJT_MOPcHZAowR-eAb2g1QTFE";1.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"Avenida Mayor Fernando L. Ribas Dominicci, Utuado"
"OPERATIONAL";18.268173;-66.70606599999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Sizzler";"ChIJQY0S1orZAowRUCcosyTcVmo";2.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.2684156;-66.70598939999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Karo’s China";"ChIJq_5m0UjZAowRYxz3HLByaBk";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.268444;-66.70599000000001;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Marco’s Pizza";"ChIJ5X16pKDZAowRlptz1XihsSE";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.268613;-66.705985;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJRfldq5rZAowRgNgYYbK4WuE";1.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.268094;-66.706342;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Pizza Hut";"ChIJFfURuC_ZAowR5xrck2XiZO0";2.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.268048;-66.706526;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Ponderosa Steakhouse";"ChIJZ_KcdfnZAowRJwqfY_K7vGI";2.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.2678648;-66.7066418;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Church’s Chicken";"ChIJfeQGBMPZAowRe46FbrDBiI4";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.268018;-66.706722;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Denny’s";"ChIJNR7taXTZAowRy0SmrUKT_9c";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.267973;-66.706884;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Taco Bell";"ChIJyRaP4IDZAowRnDpzkAQRxvE";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
"OPERATIONAL";18.267933;-66.70715899999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"California BBQ";"ChIJU-U6LjnZAowRDLwVjlJ62Dw";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"108 Puerto Rico 111R, Utuado"
